loan_id,application_date,issue_date,age,region,marital_status,income,employment_years,credit_score,requested_amount,approved_amount,term_months,num_previous_loans,num_previous_defaults,days_overdue_first60,payment_missed_30,collection_contacted,paid_interest_total,last_payment_date,contract_closed_reason,status_90days,target
131,2025-02-08,2025-02-17,55.0,Ural,married,2683.4489902105906,29.20093245590968,704.188325206645,14807.849329030045,14316.83083116096,36,1,0,0,0,0,3862.749652701722,2025-05-02,PAID_OFF,OK,0
132,2025-01-26,2025-02-08,54.0,North,married,3731.3220168530474,,476.8272114046975,15302.626458389823,13687.727812618337,36,1,0,22,0,1,1311.694520421689,2025-02-21,DEFAULT,DEFAULT,1
133,2024-03-06,2024-03-07,43.0,West,single,4299.305001076844,18.56072313540043,601.4259897326375,21396.644003884237,19132.015818423773,24,4,0,31,1,0,297.73689693448483,2024-04-15,DEFAULT,DEFAULT,1
134,2025-02-07,2025-02-12,45.0,FarEast,married,1559.4369194419658,20.823283227624042,658.2171092583552,39392.48025262271,39392.48025262271,6,1,0,6,1,1,56.467487788897266,2025-03-19,DEFAULT,DEFAULT,1
135,2025-07-31,2025-08-04,47.0,South,married,3875.1624853344147,22.731013313011385,634.5245098776529,18836.668014902214,14672.844318051564,24,5,2,0,0,0,2645.6101245552854,2025-09-14,PAID_OFF,OK,0
136,2024-07-27,2024-08-10,57.0,Central,single,4169.148676237248,37.61290416549939,590.4924695602776,7275.085761794137,4627.2337622615805,36,3,0,0,0,0,1155.7382678906429,2025-05-25,PAID_OFF,OK,0
137,2025-03-14,2025-03-16,59.0,North,married,6188.987246902655,42.68059382350546,663.1270844667855,19467.825076323952,18684.342176572925,12,1,0,0,0,0,1953.6861948062544,2025-09-15,PAID_OFF,OK,0
138,2024-01-20,2024-01-23,44.0,,single,2166.279703277248,21.58770102776187,701.5015869513179,11278.674789272609,11278.674789272609,24,2,0,15,1,1,714.4519694915759,2024-03-06,DEFAULT,IN_ARREARS,1
139,2024-09-07,2024-09-11,38.0,Siberia,single,2326.237242386363,14.646666598189618,547.8629465661778,5664.060354919166,5664.060354919166,36,1,0,0,0,0,2752.6762403990565,2024-12-15,PAID_OFF,OK,0
140,2024-11-14,2024-11-15,20.0,Volga,married,4867.288226769719,1.3220534273177922,683.9556232959818,43539.152585046366,43539.152585046366,12,2,0,0,0,0,5099.412387072329,2025-04-27,PAID_OFF,OK,0
141,2025-12-10,2025-12-19,63.0,Volga,single,7091.940199739462,42.03333681313282,724.6982613899693,19706.28698206254,17490.863524707172,24,0,0,0,0,0,5076.02038672212,2026-09-07,PAID_OFF,OK,0
142,2024-05-29,2024-06-05,31.0,Central,married,2602.602004361361,9.794088992761779,717.8959342427046,4948.3552619339525,4779.623416968508,36,2,0,0,0,0,1564.8697173843268,2025-02-24,PAID_OFF,LATE_BUT_CURED,0
143,2024-07-13,2024-07-21,43.0,Central,married,1887.3262417809483,26.668271586651937,651.067395994373,18001.585173022475,16959.799581943775,6,0,0,12,1,1,254.16449964481498,2024-09-03,DEFAULT,IN_ARREARS,1
144,2024-10-12,2024-10-25,75.0,North,married,2987.3864323321286,47.66651450414612,,17467.669050196226,15916.803778898086,6,1,1,1,0,0,1071.9472288646966,2025-03-19,PAID_OFF,OK,0
145,2025-12-20,2025-12-26,63.0,East,single,2108.7628840822167,,,2072570.3290560632,1946371.3482344234,36,1,0,29,1,0,23992.964629902504,2026-02-13,DEFAULT,DEFAULT,1
146,2025-09-11,2025-09-15,38.0,East,civil_union,4270.169483640495,11.095644157425127,637.628046897051,7096.91226403748,6707.449688946954,12,1,0,0,0,0,1016.7847178075433,2025-10-31,EARLY_REPAYMENT,OK,0
147,2024-01-21,2024-01-26,45.0,West,single,2039.787386641765,20.318226706181925,736.779919395877,15355.162284702114,12460.697699520642,12,3,1,0,0,0,1824.3698068390581,2024-07-05,PAID_OFF,OK,0
148,2024-06-08,2024-06-20,36.0,,married,5692.874607522705,53.0,812.0185782499519,3010.139033423858,2373.245380017851,6,1,0,0,0,0,129.48924957900604,2024-11-02,PAID_OFF,OK,0
149,2025-08-16,2025-08-23,54.0,FarEast,divorced,3892.576645740631,30.10918553869038,567.3922679410201,38709.327546634406,36531.495565175865,12,0,0,15,1,1,288.2608818290746,2025-09-30,DEFAULT,DEFAULT,1
150,2024-02-10,2024-02-12,26.0,Ural,married,5782.365987354144,5.8506460079448805,673.760929609645,1547.1780442448216,1431.9887438425098,18,1,0,0,0,0,259.4171786341246,2024-04-01,PAID_OFF,OK,0
151,2025-09-07,2025-09-17,73.0,Ural,married,1041.9653185609104,37.84439190821974,643.5190964096803,18006.07513324796,17724.67537449619,6,3,1,55,0,1,266.3257083093694,2025-10-14,DEFAULT,DEFAULT,1
152,2024-07-13,2024-07-24,75.0,Volga,single,1453.0831556410421,51.36782469819755,,7442.441816653256,6796.813211081541,12,0,0,1,0,0,224.6398973360179,2024-08-23,DEFAULT,DEFAULT,1
153,2025-10-29,2025-11-01,35.0,East,civil_union,6679.875039659112,12.550924299669331,677.4195997507769,6769.53443619571,6769.53443619571,12,2,1,0,0,0,856.6344335838766,2026-04-08,PAID_OFF,OK,0
154,2024-07-25,2024-08-02,31.0,Central,married,2442.452061615668,7.621985486480989,640.0709148178447,9649.665313697657,8511.229314566604,18,2,0,36,0,1,473.4414100610359,2024-08-23,RESTRUCTURED,DEFAULT,1
155,2024-11-05,2024-11-13,49.0,Siberia,married,1681.3072108550539,18.621677431376536,707.8030726555687,11230.034947454546,9247.466322875933,6,1,0,0,0,0,606.7438690597318,2025-06-28,PAID_OFF,OK,0
156,2025-04-26,2025-04-28,55.0,Siberia,married,3162.6610106593403,37.777870967018295,712.6722931537154,29513.286187012152,27604.84257361049,12,3,0,0,0,0,2090.944892054149,2025-11-25,PAID_OFF,OK,0
157,2024-04-02,2024-04-02,55.0,Volga,divorced,3950.8701352592525,37.712363339468304,661.92792494898,8892.907169217457,7389.934829802599,18,3,2,0,0,1,1925.9521153299497,2024-09-30,PAID_OFF,OK,0
158,2025-02-01,2025-02-11,20.0,FarEast,single,3234.1162567201636,3.717559107119822,715.3068914282202,52919.11948558168,41777.016222448314,36,3,0,0,0,0,14865.503995459032,2026-02-08,PAID_OFF,OK,0
159,2024-12-26,2025-01-04,59.0,North,single,4422.787006078881,34.20778564954469,,15414.241902695328,15414.241902695328,6,1,1,59,1,1,36.710411494070655,2025-02-09,DEFAULT,DEFAULT,1
160,2025-07-17,2025-07-27,21.0,NW,single,,0.0,645.3548451166143,14704.720067400096,13918.45142443773,24,1,0,15,1,1,978.7534454522618,2025-08-25,DEFAULT,DEFAULT,1
161,2025-12-24,2025-12-29,37.0,Volga,civil_union,4026.262958694733,11.351950066315727,731.7884720167359,10579.360614030258,10579.360614030258,12,1,0,0,0,0,1612.6822091559322,2026-02-14,EARLY_REPAYMENT,OK,0
162,2025-04-23,2025-04-30,59.0,South,single,6868.518687848253,31.63803016085223,708.7145840650309,5259.082399980099,3949.128333449874,24,3,0,0,0,1,1214.4951587415262,2026-01-29,PAID_OFF,OK,0
163,2024-10-12,2024-10-26,69.0,South,married,3475.2721941088244,41.37578893795228,637.9295827487543,7926.305346796455,6607.555733388904,18,0,0,0,0,0,1252.6929920048715,2025-06-06,PAID_OFF,OK,0
164,2024-10-21,2024-10-24,54.0,Ural,married,3424.5594723601366,,680.0280586733389,22357.506176722578,20555.63979284602,36,4,1,0,0,0,7612.331157700461,2025-05-28,PAID_OFF,OK,0
165,2024-10-23,2024-11-01,27.0,East,married,5228.731539696682,9.179771895879583,593.3810817677307,11526.868843336422,10082.969554337478,12,2,0,0,0,1,1033.0679946899168,2025-04-04,PAID_OFF,OK,0
166,2025-08-17,2025-08-18,57.0,Ural,divorced,4613.989215235313,41.431778448668155,757.8540182145825,10414.55696333968,10414.55696333968,12,0,0,0,0,0,1174.0161628502078,2025-09-16,PAID_OFF,OK,0
167,2024-08-22,2024-08-22,20.0,South,single,2228.51144068372,0.0,715.626310103407,18841.165711687754,17867.824509733426,12,2,0,33,1,1,477.03903825122813,2024-08-30,DEFAULT,DEFAULT,1
168,2024-04-18,2024-05-02,31.0,Central,married,,5.589080084506415,658.6744626006746,8659.618780483812,7990.083372966342,12,0,0,0,0,0,949.1004956630637,2025-04-22,PAID_OFF,OK,0
169,2024-08-31,2024-09-01,25.0,South,single,4357.4085773689385,2.516650937538588,676.9279815848971,2650.8148829033958,2650.8148829033958,12,2,0,0,0,0,284.78698199546045,2025-02-27,PAID_OFF,LATE_BUT_CURED,0
170,2024-01-08,2024-01-17,75.0,Central,single,2609.996547084787,57.85632833349722,683.0926548421927,6922.20279263922,6763.65685508591,12,1,0,0,0,0,786.6167091802315,2024-12-06,EARLY_REPAYMENT,OK,0
171,2024-03-11,2024-03-18,39.0,Ural,single,2672.9299772485674,,,12262.62370892428,11763.054164218202,18,3,1,29,0,1,494.8093710278779,2024-05-01,DEFAULT,IN_ARREARS,1
172,2024-02-23,2024-03-06,50.0,Central,married,1745.4872084259168,33.8858307346455,630.7270860326464,12405.62062408999,12405.62062408999,12,2,0,0,0,0,1873.7115024633574,2025-02-25,PAID_OFF,OK,0
173,2025-07-10,2025-07-18,63.0,,single,828.0955663186528,46.394097549526975,697.5047544641145,5043.138719811161,4190.554273626408,12,1,0,0,0,0,470.344151621821,2026-02-25,PAID_OFF,OK,0
174,2025-06-02,2025-06-12,74.0,East,single,2902.9389290566646,58.80748767020192,788.140567972722,23728.754015534905,23536.335611693747,36,2,0,0,0,0,7238.128395308157,2025-07-26,EARLY_REPAYMENT,OK,0
175,2025-05-11,2025-05-24,75.0,Siberia,single,3729.9911738665733,53.36798453842561,711.5461302811154,16818.044605105784,16497.842836064974,12,1,0,0,0,0,2642.327408064196,2026-04-17,PAID_OFF,OK,0
176,2024-11-21,2024-12-03,27.0,Central,divorced,2023.9597703693444,6.408941805134635,626.6922193721684,20138.00029393235,18358.97252840662,12,1,0,46,1,1,114.14991965573884,2024-12-14,RESTRUCTURED,DEFAULT,1
177,2025-05-29,2025-06-08,40.0,South,single,6970.584223386786,23.300519145681115,626.171365786074,7364.392457498903,7364.392457498903,24,4,0,0,0,0,2153.7367558412334,2026-05-06,PAID_OFF,OK,0
178,2024-04-25,2024-04-27,41.0,Volga,single,2073.8626466183423,21.574885003061098,666.0550744238418,31400.937124928838,31400.937124928838,12,3,0,39,1,1,243.0947473834896,2024-06-01,DEFAULT,DEFAULT,1
179,2025-10-18,2025-10-20,64.0,West,single,5523.591303150312,,756.0437602760875,18326.997029847324,18326.997029847324,24,4,0,0,0,0,5007.211947906362,2026-10-14,PAID_OFF,OK,0
180,2024-12-25,2025-01-01,37.0,FarEast,single,4315.002861498257,11.961093058549654,,8593.98268579978,8159.927383368982,6,1,0,40,1,1,153.39198874462645,2025-02-02,RESTRUCTURED,DEFAULT,1
181,2025-11-07,2025-11-16,31.0,Volga,married,10390.902508495397,15.99298152371874,,16314.567934050689,13767.841941232384,12,2,0,0,0,0,1347.3755968308276,2025-12-24,PAID_OFF,OK,0
182,2024-04-11,2024-04-21,61.0,Central,married,-500.0,36.505033946323735,579.5197998699307,21395.73108104421,21395.73108104421,36,4,3,0,0,0,9198.978621013777,2025-04-13,PAID_OFF,OK,0
183,2024-12-18,2024-12-29,46.0,Volga,married,1698.295220497278,29.561182294373758,579.894351741202,38667.9154852807,37628.52867569493,24,5,1,52,1,1,1951.286232672972,2025-01-24,RESTRUCTURED,DEFAULT,1
184,2025-05-23,2025-05-24,61.0,Central,married,5929.537824090615,38.552286127111365,694.7894330081875,12047.834733035452,11243.444913883253,12,3,0,0,0,0,1325.0923678435058,2025-07-17,PAID_OFF,OK,0
185,2024-12-26,2024-12-28,40.0,FarEast,single,,,562.1022408600566,22176.411912721283,18004.55439996019,12,1,0,59,0,1,512.6335353024111,2025-01-13,DEFAULT,DEFAULT,1
186,2024-11-20,2024-11-22,46.0,Ural,divorced,1442.9026787029177,14.032207027904628,725.4065578720626,23628.4379988527,21927.306195025973,36,2,0,0,1,0,6685.013668309318,2025-01-19,PAID_OFF,OK,0
187,2024-04-23,2024-05-01,18.0,Volga,single,4817.848323045698,0.0,768.8014042155218,12277.310169189006,12277.310169189006,24,0,0,0,0,0,3022.443028232849,2025-03-04,PAID_OFF,OK,0
188,2024-09-26,2024-10-05,18.0,East,single,,0.0,711.1489922671617,19487.11992681414,17666.519640145947,24,1,0,4,0,1,1196.813852639441,2024-11-13,DEFAULT,DEFAULT,1
189,2024-06-22,2024-06-23,18.0,NW,divorced,3146.6829884139415,0.0,507.0928541235922,26761.691884037387,18118.372399011456,24,1,0,4,1,1,994.8900102060054,2024-07-13,DEFAULT,DEFAULT,1
190,2024-07-26,2024-08-08,28.0,Central,single,1042.6709454789502,8.546094188282883,591.0170562014695,4839.734665505448,4548.791980165696,6,0,0,0,0,0,298.73663790415856,2024-11-23,PAID_OFF,OK,0
191,2025-05-10,2025-05-14,38.0,Siberia,single,,8.409513708726427,,21041.39822167593,20416.146928750917,18,1,0,10,1,1,699.7222168087013,2025-06-04,DEFAULT,DEFAULT,1
192,2025-03-27,2025-04-05,20.0,Central,single,2617.522765652431,4.152247908382394,612.3662654136848,19244.4559237548,18676.807219128386,24,2,1,45,1,1,813.5647124083964,2025-04-18,DEFAULT,DEFAULT,1
193,2025-03-08,2025-03-19,27.0,Central,single,7520.637437746702,13.0,585.6328234004498,9298.156787566511,8705.713463584438,12,3,0,0,0,0,959.2954252438536,2025-04-21,EARLY_REPAYMENT,OK,0
194,2024-09-21,2024-09-21,67.0,Volga,single,3348.348777179693,42.5843008339339,,53930.04093774606,42969.68206597243,36,5,2,29,0,1,1696.9061483475443,2024-10-08,DEFAULT,DEFAULT,1
195,2025-11-20,2025-12-02,67.0,West,single,2847.9726353483848,51.02259631078866,656.36023326709,7497.31707054636,6935.356901815073,36,2,1,0,0,0,2322.4983922289134,2026-07-17,PAID_OFF,OK,0
196,2024-02-20,2024-03-05,34.0,,single,,,613.6237897394973,26296.265190168044,26296.265190168044,12,5,0,31,1,0,332.4585475078976,2024-03-15,RESTRUCTURED,DEFAULT,1
197,2024-08-24,2024-09-07,72.0,Ural,married,,52.000445067610116,627.9258332463266,38553.67632604206,38553.67632604206,36,2,0,14,1,1,2901.227182515679,2024-09-22,DEFAULT,IN_ARREARS,1
198,2024-03-25,2024-03-27,24.0,East,married,3600.9477141393772,3.7751986032094993,700.0120073364286,11334.096645473539,10308.809726349926,24,1,0,0,0,0,1849.7436357296494,2024-05-05,PAID_OFF,OK,0
199,2024-08-30,2024-09-04,19.0,NW,married,2357.945065477691,5.0,,35700.66025276776,35353.175068529905,12,1,0,11,1,1,326.8107793467243,2024-10-11,DEFAULT,IN_ARREARS,1
200,2025-12-01,2025-12-04,38.0,NW,married,3993.92030323929,14.139050843323348,537.0561631713636,8016.382911455544,6046.498290799707,18,3,0,0,0,0,1546.0610478044937,2026-11-16,PAID_OFF,LATE_BUT_CURED,0
201,2024-09-18,2024-09-24,33.0,West,single,2648.876271978355,13.311084513884445,615.8337737953631,2657.4973089540977,2434.664307096988,24,2,0,0,0,0,508.56328324129373,2024-12-22,PAID_OFF,OK,0
202,2025-10-12,2025-10-26,22.0,Volga,married,957.5599744791051,0.0,621.2026385477757,6439.065140801237,6439.065140801237,36,1,0,9,1,1,431.62936054667074,2025-11-06,DEFAULT,DEFAULT,1
203,2024-12-16,2024-12-27,67.0,East,single,4887.956977361046,43.14261381425265,,11185.534994871265,10711.89999197714,12,2,0,0,0,0,1322.2156593520285,2025-03-05,PAID_OFF,OK,0
204,2025-05-15,2025-05-26,74.0,Ural,married,4661.582669484143,51.30921079544725,,19322.561512861972,19322.561512861972,24,4,1,0,0,0,3141.05447425295,2025-10-03,PAID_OFF,OK,0
205,2024-11-24,2024-11-30,33.0,North,married,3867.5937033849536,10.056650972118529,623.7207972416763,26735.42348865185,22958.210736174104,24,2,0,0,0,0,4143.535321178412,2025-11-28,PAID_OFF,OK,0
206,2024-06-29,2024-07-13,36.0,FarEast,single,2805.3522409855505,10.833579306868963,756.0912059383454,10788.67049237334,9779.589838597945,24,4,0,0,0,0,2814.2131580129058,2024-12-17,PAID_OFF,OK,0
207,2025-06-29,2025-07-12,59.0,West,single,3376.1394628396465,38.339335797448804,577.8163495763351,31197.50970743771,27696.21879468446,24,0,0,54,0,0,349.417778732004,2025-07-17,DEFAULT,DEFAULT,1
208,2025-11-27,2025-12-09,72.0,N-W,single,5271.970977698904,45.5213878107658,656.7879156014392,4726.484643375709,4184.321996124571,24,0,0,0,0,0,709.9025777365919,2026-08-08,PAID_OFF,OK,0
209,2024-06-29,2024-07-11,34.0,Central,married,2551.948379209581,10.002944672613372,631.5331949415983,29988.319702428907,28049.477104729365,24,4,1,54,0,1,1687.9832312457727,2024-08-17,DEFAULT,DEFAULT,1
210,2025-07-14,2025-07-23,57.0,East,single,5379.4485871162815,43.0,,12779.100819602567,12028.901602154127,24,2,1,0,0,0,1902.063451488469,2026-04-17,PAID_OFF,OK,0
211,2024-07-08,2024-07-09,19.0,Central,single,1674.2062087741185,0.0,,11738.161509276268,10544.86131588714,12,2,0,29,1,1,322.8807883625896,2024-08-23,DEFAULT,DEFAULT,1
212,2025-06-04,2025-06-08,50.0,Central,single,3807.0106332269274,-7.0,,8252.659704114232,7758.696580866366,18,1,1,0,0,0,1212.0495947496104,2025-09-29,PAID_OFF,OK,0
213,2025-07-19,2025-07-30,75.0,FarEast,single,3545.367045365917,52.61918828240701,676.006372634898,5367.240151871229,5367.240151871229,18,1,0,1,0,0,1206.8718930394411,2025-09-28,PAID_OFF,OK,0
214,2024-11-20,2024-11-24,45.0,Volga,single,5778.276543642185,26.84183508202198,571.0741262973116,4519.611559527471,3939.011250939733,18,1,0,0,0,0,746.648031510027,2025-07-01,PAID_OFF,OK,0
215,2025-06-20,2025-06-22,55.0,Ural,single,2210.6757848675684,32.12617062223861,735.6303750873788,12939.6551561386,12053.80775103528,12,2,0,0,0,0,1162.9664314357522,2026-05-16,PAID_OFF,OK,0
216,2024-07-04,2024-07-18,57.0,South,married,2334.640445450281,22.072028928101282,,11101.623817737729,11025.567004246495,18,4,1,0,0,0,2768.7035270959327,2025-01-01,EARLY_REPAYMENT,OK,0
217,2024-02-20,2024-02-27,54.0,Siberia,married,1742.8397218348227,31.845376573768096,625.2237973149349,7815.060008643782,6855.567614120175,18,5,1,0,0,0,1248.3434021663008,2024-04-09,PAID_OFF,OK,0
218,2024-02-28,2024-03-11,57.0,South,married,2636.3509376086554,29.992377854587186,704.0303758493297,6591.560441616314,6591.560441616314,12,0,0,0,0,0,764.397649471911,2024-10-31,PAID_OFF,OK,0
219,2024-11-18,2024-11-22,69.0,FarEast,married,3976.7780419175697,45.49945765431207,605.751124220242,8254.118861147695,7466.342308496599,6,1,0,40,0,1,58.950419350578464,2025-01-04,DEFAULT,IN_ARREARS,1
220,2025-10-16,2025-10-21,18.0,East,married,1424.529020070617,,,52061.124635432025,44793.64245740525,36,3,2,34,0,1,291.8276884233587,2025-12-08,DEFAULT,IN_ARREARS,1
221,2024-03-29,2024-04-03,69.0,Central,single,2804.7284180536594,55.0,571.7962223008942,4415.207285968036,4244.6655982790635,12,2,0,29,1,1,59.7890980545172,2024-05-13,DEFAULT,DEFAULT,1
222,2024-11-24,2024-11-29,70.0,NW,married,-500.0,40.95808434439792,704.1915315578462,3791.1463060321817,2587.6781255618375,18,2,0,0,1,0,633.728590920326,2025-05-05,PAID_OFF,OK,0
223,2025-05-23,2025-05-29,70.0,FarEast,married,3324.5132524473865,46.80524773405016,676.0691881475921,6776.279966146723,6776.279966146723,18,2,0,0,0,1,1657.7164817307146,2026-04-10,PAID_OFF,OK,0
224,2024-05-23,2024-05-27,39.0,FarEast,married,3634.1154287536892,17.08508367637217,649.8023198641705,15679.480615168552,13895.140740374405,12,4,0,0,0,1,1272.9567037281479,2025-03-01,PAID_OFF,OK,0
225,2025-05-30,2025-06-11,51.0,North,married,1648.2487784894056,29.24445148878862,687.1729710731563,7883.32975034642,7116.559118627614,12,2,0,6,0,0,136.40031380773164,2025-07-08,DEFAULT,DEFAULT,1
226,2024-08-07,2024-08-11,38.0,West,divorced,3329.22709493363,16.277469538753028,541.7990516335265,14460.965567994303,12393.677733527564,12,4,0,29,0,0,366.92381116819604,2024-09-07,DEFAULT,DEFAULT,1
227,2025-08-08,2025-08-14,66.0,East,married,3550.5614161527933,46.81654106261741,706.9889654181574,15306.94208600427,14759.579896454417,6,2,0,0,0,0,739.3886057519376,2026-02-01,PAID_OFF,OK,0
228,2025-02-15,2025-02-27,41.0,North,single,3224.8871773608817,,596.2628847479391,20580.425591455183,19327.69172120564,12,1,0,58,1,1,142.97120402407236,2025-03-15,DEFAULT,DEFAULT,1
229,2025-01-28,2025-02-03,36.0,Siberia,married,3777.8832479079897,13.007433110344946,,15320.18059442494,14688.975371385324,24,2,0,43,1,1,437.6806217083011,2025-03-17,DEFAULT,DEFAULT,1
230,2024-05-09,2024-05-09,57.0,Ural,divorced,2998.7641155451925,36.97119137757593,646.6670888778148,11785.835145459103,11230.8213046485,6,2,1,19,1,1,47.00456645310438,2024-05-30,DEFAULT,DEFAULT,1
231,2024-12-04,2024-12-04,20.0,FarEast,married,2786.382753573985,0.0,,30946.408865003697,26170.020396201424,24,1,0,2,1,1,2120.4407897303427,2024-12-19,DEFAULT,DEFAULT,1
232,2025-09-12,2025-09-18,39.0,West,married,2081.0603297242947,57.0,807.5192353010744,4872.401936402339,4012.1705280021492,12,4,0,0,0,0,468.24723883347116,2026-01-06,PAID_OFF,OK,0
233,2024-01-06,2024-01-15,29.0,South,single,5697.307959494884,6.668109508213599,697.8523049570132,3825.9259564533563,3825.9259564533563,36,2,0,0,0,0,877.8299822801487,2024-10-31,PAID_OFF,OK,0
234,2025-06-24,2025-07-08,39.0,Central,married,1895.4073871498224,14.044626227063475,,9426.562983867392,8393.469766756287,18,4,0,33,1,1,22.05008182300096,2025-07-15,DEFAULT,DEFAULT,1
235,2024-12-25,2024-12-26,44.0,South,married,3787.6147546505467,17.110877466106295,,12776.690837388544,12370.800371538282,24,1,0,55,0,0,579.3315393550123,2025-02-11,DEFAULT,DEFAULT,1
236,2025-06-01,2025-06-09,21.0,South,married,8665.602954757464,0.0,720.9993576944262,14304.708275951543,13359.562210432425,18,1,0,0,0,0,2859.9116870861726,2025-12-07,PAID_OFF,OK,0
237,2025-04-25,2025-04-29,68.0,South,single,6070.739842839262,45.782034396895334,433.5217197029673,10513.641353778838,9199.157255106347,12,0,0,0,0,0,1337.5694129963076,2026-01-05,PAID_OFF,OK,0
238,2024-11-05,2024-11-11,42.0,Volga,married,4515.181283026249,26.851461066190375,661.8750238844916,16953.37946305944,14497.3288684217,24,1,0,0,0,1,2782.0428705215622,2025-01-10,PAID_OFF,OK,0
239,2024-08-07,2024-08-13,38.0,FarEast,single,3965.5083304820764,17.962214291780004,650.538004076954,12763.00880542046,9627.995926363994,36,1,0,0,0,0,5271.797011290251,2024-10-26,PAID_OFF,OK,0
240,2025-03-30,2025-04-03,26.0,East,single,3283.3930178212186,0.0,653.1440860950389,10558.207445531378,10022.41331344312,18,4,0,0,0,0,1744.9196084236887,2025-10-12,EARLY_REPAYMENT,OK,0
